train/loss,train/u_accuracy,train/v_accuracy,val/loss,val/u_accuracy,val/v_accuracy,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
0.23202188313007355,0.01953125,0.0390625,0.23295259475708008,0.023520611226558685,0.03519780561327934,36.457785844802856,False,,,1,e8d1e215,ba9913bed0b94330bdfb3986a27b4c47,2023-06-23_20-32-00,1687573920,36.457785844802856,252719,CTB455-Salmon,10.32.114.243,36.457785844802856,0,1,0.0025796890258789062
0.10079966485500336,0.078125,0.0625,0.10200225561857224,0.06822085380554199,0.06668329238891602,5.0248191356658936,False,,,2,e8d1e215,ba9913bed0b94330bdfb3986a27b4c47,2023-06-23_20-32-05,1687573925,41.48260498046875,252719,CTB455-Salmon,10.32.114.243,41.48260498046875,0,2,0.0025796890258789062
0.0637107640504837,0.1015625,0.1015625,0.06449943780899048,0.10855773836374283,0.09632646292448044,4.169962406158447,False,,,3,e8d1e215,ba9913bed0b94330bdfb3986a27b4c47,2023-06-23_20-32-10,1687573930,45.6525673866272,252719,CTB455-Salmon,10.32.114.243,45.6525673866272,0,3,0.0025796890258789062
0.0454922690987587,0.1953125,0.16015625,0.04477313160896301,0.15656858682632446,0.14978113770484924,4.135802745819092,False,,,4,e8d1e215,ba9913bed0b94330bdfb3986a27b4c47,2023-06-23_20-32-14,1687573934,49.78837013244629,252719,CTB455-Salmon,10.32.114.243,49.78837013244629,0,4,0.0025796890258789062
0.035150036215782166,0.234375,0.1875,0.03344138711690903,0.207169771194458,0.19780585169792175,4.152390480041504,False,,,5,e8d1e215,ba9913bed0b94330bdfb3986a27b4c47,2023-06-23_20-32-18,1687573938,53.94076061248779,252719,CTB455-Salmon,10.32.114.243,53.94076061248779,0,5,0.0025796890258789062
0.02741258591413498,0.28125,0.234375,0.02720448561012745,0.25908687710762024,0.2384336292743683,4.17989444732666,False,,,6,e8d1e215,ba9913bed0b94330bdfb3986a27b4c47,2023-06-23_20-32-22,1687573942,58.12065505981445,252719,CTB455-Salmon,10.32.114.243,58.12065505981445,0,6,0.0025796890258789062
0.024364331737160683,0.3046875,0.2734375,0.02315734140574932,0.27976784110069275,0.2939245104789734,4.219705104827881,False,,,7,e8d1e215,ba9913bed0b94330bdfb3986a27b4c47,2023-06-23_20-32-26,1687573946,62.340360164642334,252719,CTB455-Salmon,10.32.114.243,62.340360164642334,0,7,0.0025796890258789062
0.022408660501241684,0.39453125,0.3359375,0.025385865941643715,0.25198084115982056,0.3251468241214752,4.155457019805908,False,,,8,e8d1e215,ba9913bed0b94330bdfb3986a27b4c47,2023-06-23_20-32-30,1687573950,66.49581718444824,252719,CTB455-Salmon,10.32.114.243,66.49581718444824,0,8,0.0025796890258789062
0.01853487640619278,0.33203125,0.37109375,0.02110021747648716,0.14673370122909546,0.3896138072013855,4.127164125442505,False,,,9,e8d1e215,ba9913bed0b94330bdfb3986a27b4c47,2023-06-23_20-32-35,1687573955,70.62298130989075,252719,CTB455-Salmon,10.32.114.243,70.62298130989075,0,9,0.0025796890258789062
0.022212650626897812,0.06640625,0.26953125,0.025198986753821373,0.49094080924987793,0.03611203283071518,4.165698528289795,False,,,10,e8d1e215,ba9913bed0b94330bdfb3986a27b4c47,2023-06-23_20-32-39,1687573959,74.78867983818054,252719,CTB455-Salmon,10.32.114.243,74.78867983818054,0,10,0.0025796890258789062
0.017152614891529083,0.23046875,0.4296875,0.01796269789338112,0.2026817351579666,0.37874001264572144,4.188612699508667,False,,,11,e8d1e215,ba9913bed0b94330bdfb3986a27b4c47,2023-06-23_20-32-43,1687573963,78.97729253768921,252719,CTB455-Salmon,10.32.114.243,78.97729253768921,0,11,0.0025796890258789062
0.01799921877682209,0.6015625,0.3046875,0.017369674518704414,0.563829779624939,0.50655198097229,4.153036117553711,False,,,12,e8d1e215,ba9913bed0b94330bdfb3986a27b4c47,2023-06-23_20-32-47,1687573967,83.13032865524292,252719,CTB455-Salmon,10.32.114.243,83.13032865524292,0,12,0.0025796890258789062
0.014358144253492355,0.4140625,0.390625,0.013746634125709534,0.44455063343048096,0.4025653898715973,4.191481113433838,False,,,13,e8d1e215,ba9913bed0b94330bdfb3986a27b4c47,2023-06-23_20-32-51,1687573971,87.32180976867676,252719,CTB455-Salmon,10.32.114.243,87.32180976867676,0,13,0.0025796890258789062
0.016297418624162674,0.578125,0.4375,0.01943732611835003,0.4305601716041565,0.5939023494720459,4.1647820472717285,False,,,14,e8d1e215,ba9913bed0b94330bdfb3986a27b4c47,2023-06-23_20-32-55,1687573975,91.48659181594849,252719,CTB455-Salmon,10.32.114.243,91.48659181594849,0,14,0.0025796890258789062
0.013798397965729237,0.51171875,0.48046875,0.01650899276137352,0.3279033601284027,0.15569591522216797,4.175488471984863,False,,,15,e8d1e215,ba9913bed0b94330bdfb3986a27b4c47,2023-06-23_20-33-00,1687573980,95.66208028793335,252719,CTB455-Salmon,10.32.114.243,95.66208028793335,0,15,0.0025796890258789062
0.012637229636311531,0.5625,0.6484375,0.014049029909074306,0.5927526354789734,0.6036402583122253,4.188710689544678,False,,,16,e8d1e215,ba9913bed0b94330bdfb3986a27b4c47,2023-06-23_20-33-04,1687573984,99.85079097747803,252719,CTB455-Salmon,10.32.114.243,99.85079097747803,0,16,0.0025796890258789062
