train/loss,train/x_accuracy,train/xdot_accuracy,val/loss,val/x_accuracy,val/xdot_accuracy,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
0.00020917804795317352,0.6875,0.3125,0.00020388150005601346,0.7427499890327454,0.3084999918937683,18.413947105407715,False,,,17,21f01584,4ced51bd198c4a1eb77e303ee74cd5b8,2023-05-03_21-04-26,1683169466,354.5022482872009,827447,CTB455-Salmon,10.32.114.243,354.5022482872009,0,17,0.0029230117797851562
0.00010421335900900885,0.625,0.875,0.00016892309940885752,0.4910833239555359,0.8805833458900452,18.502458572387695,False,,,18,21f01584,4ced51bd198c4a1eb77e303ee74cd5b8,2023-05-03_21-04-45,1683169485,373.0047068595886,827447,CTB455-Salmon,10.32.114.243,373.0047068595886,0,18,0.0029230117797851562
3.9344780816463754e-05,0.875,1.0,6.16592078586109e-05,0.6809166669845581,0.9599999785423279,18.430177450180054,False,,,19,21f01584,4ced51bd198c4a1eb77e303ee74cd5b8,2023-05-03_21-05-03,1683169503,391.4348843097687,827447,CTB455-Salmon,10.32.114.243,391.4348843097687,0,19,0.0029230117797851562
0.000353001756593585,0.5,0.375,0.0002821239468175918,0.6106666326522827,0.29774999618530273,18.46882176399231,False,,,20,21f01584,4ced51bd198c4a1eb77e303ee74cd5b8,2023-05-03_21-05-22,1683169522,409.903706073761,827447,CTB455-Salmon,10.32.114.243,409.903706073761,0,20,0.0029230117797851562
0.001715487102046609,0.25,0.0625,0.0003606719255913049,0.30816665291786194,0.4828333258628845,18.550492525100708,False,,,21,21f01584,4ced51bd198c4a1eb77e303ee74cd5b8,2023-05-03_21-05-40,1683169540,428.4541985988617,827447,CTB455-Salmon,10.32.114.243,428.4541985988617,0,21,0.0029230117797851562
0.00029172387439757586,0.5,0.4375,0.00041793438140302896,0.4960833191871643,0.24899999797344208,18.543689727783203,False,,,22,21f01584,4ced51bd198c4a1eb77e303ee74cd5b8,2023-05-03_21-05-59,1683169559,446.9978883266449,827447,CTB455-Salmon,10.32.114.243,446.9978883266449,0,22,0.0029230117797851562
0.0002663509512785822,0.75,0.6875,0.00032748031662777066,0.5420833230018616,0.5540833473205566,18.44057846069336,False,,,23,21f01584,4ced51bd198c4a1eb77e303ee74cd5b8,2023-05-03_21-06-17,1683169577,465.43846678733826,827447,CTB455-Salmon,10.32.114.243,465.43846678733826,0,23,0.0029230117797851562
3.063416079385206e-05,0.9375,1.0,6.485460471594706e-05,0.6909999847412109,0.8933333158493042,18.428821086883545,False,,,24,21f01584,4ced51bd198c4a1eb77e303ee74cd5b8,2023-05-03_21-06-36,1683169596,483.8672878742218,827447,CTB455-Salmon,10.32.114.243,483.8672878742218,0,24,0.0029230117797851562
4.224633448757231e-05,0.75,0.9375,5.045956277172081e-05,0.7774166464805603,0.9233333468437195,18.491787433624268,False,,,25,21f01584,4ced51bd198c4a1eb77e303ee74cd5b8,2023-05-03_21-06-54,1683169614,502.35907530784607,827447,CTB455-Salmon,10.32.114.243,502.35907530784607,0,25,0.0029230117797851562
0.001834350754506886,0.5,0.375,0.008867278695106506,0.40833333134651184,0.11991666257381439,18.692904949188232,False,,,26,21f01584,4ced51bd198c4a1eb77e303ee74cd5b8,2023-05-03_21-07-13,1683169633,521.0519802570343,827447,CTB455-Salmon,10.32.114.243,521.0519802570343,0,26,0.0029230117797851562
0.00026364586665295064,0.4375,0.4375,0.00041459433850832283,0.43566665053367615,0.546916663646698,18.48073959350586,False,,,27,21f01584,4ced51bd198c4a1eb77e303ee74cd5b8,2023-05-03_21-07-31,1683169651,539.5327198505402,827447,CTB455-Salmon,10.32.114.243,539.5327198505402,0,27,0.0029230117797851562
6.550687248818576e-05,0.5625,0.9375,5.928329119342379e-05,0.7831666469573975,0.8147500157356262,18.305686712265015,False,,,28,21f01584,4ced51bd198c4a1eb77e303ee74cd5b8,2023-05-03_21-07-49,1683169669,557.8384065628052,827447,CTB455-Salmon,10.32.114.243,557.8384065628052,0,28,0.0029230117797851562
0.00041019037598744035,0.1875,0.8125,0.0002513087820261717,0.3554999828338623,0.7899999618530273,18.351340293884277,False,,,29,21f01584,4ced51bd198c4a1eb77e303ee74cd5b8,2023-05-03_21-08-08,1683169688,576.1897468566895,827447,CTB455-Salmon,10.32.114.243,576.1897468566895,0,29,0.0029230117797851562
0.0011139139533042908,0.8125,0.3125,0.0012753275223076344,0.3179166615009308,0.6616666316986084,18.47737979888916,False,,,30,21f01584,4ced51bd198c4a1eb77e303ee74cd5b8,2023-05-03_21-08-26,1683169706,594.6671266555786,827447,CTB455-Salmon,10.32.114.243,594.6671266555786,0,30,0.0029230117797851562
0.000723587698303163,0.6875,0.1875,0.00032390892738476396,0.47583332657814026,0.4012500047683716,18.528745651245117,False,,,31,21f01584,4ced51bd198c4a1eb77e303ee74cd5b8,2023-05-03_21-08-45,1683169725,613.1958723068237,827447,CTB455-Salmon,10.32.114.243,613.1958723068237,0,31,0.0029230117797851562
0.0069792806170880795,0.9375,0.0,0.006546479649841785,0.5339166522026062,0.28466665744781494,18.506003856658936,False,,,32,21f01584,4ced51bd198c4a1eb77e303ee74cd5b8,2023-05-03_21-09-03,1683169743,631.7018761634827,827447,CTB455-Salmon,10.32.114.243,631.7018761634827,0,32,0.0029230117797851562
0.00010643781570252031,0.8125,0.75,0.00018823094433173537,0.6881666779518127,0.39149999618530273,18.497142553329468,False,,,33,21f01584,4ced51bd198c4a1eb77e303ee74cd5b8,2023-05-03_21-09-22,1683169762,650.1990187168121,827447,CTB455-Salmon,10.32.114.243,650.1990187168121,0,33,0.0029230117797851562
6.021535591571592e-05,0.875,0.9375,0.00013727809709962457,0.4350000023841858,0.9776666760444641,18.992164611816406,False,,,34,21f01584,4ced51bd198c4a1eb77e303ee74cd5b8,2023-05-03_21-09-41,1683169781,669.1911833286285,827447,CTB455-Salmon,10.32.114.243,669.1911833286285,0,34,0.0029230117797851562
0.0011253085685893893,0.0625,0.1875,0.0012284505646675825,0.14166666567325592,0.3698333203792572,18.849279165267944,False,,,35,21f01584,4ced51bd198c4a1eb77e303ee74cd5b8,2023-05-03_21-10-00,1683169800,688.0404624938965,827447,CTB455-Salmon,10.32.114.243,688.0404624938965,0,35,0.0029230117797851562
0.0001151633114204742,0.6875,0.6875,0.000130472268210724,0.5325833559036255,0.8538333177566528,18.64204478263855,False,,,36,21f01584,4ced51bd198c4a1eb77e303ee74cd5b8,2023-05-03_21-10-18,1683169818,706.682507276535,827447,CTB455-Salmon,10.32.114.243,706.682507276535,0,36,0.0029230117797851562
3.7179655919317156e-05,0.875,0.875,5.248712477623485e-05,0.6955833435058594,0.9822499752044678,18.53774881362915,False,,,37,21f01584,4ced51bd198c4a1eb77e303ee74cd5b8,2023-05-03_21-10-37,1683169837,725.2202560901642,827447,CTB455-Salmon,10.32.114.243,725.2202560901642,0,37,0.0029230117797851562
0.000585524074267596,0.8125,0.1875,0.0010356804123148322,0.6025000214576721,0.46399998664855957,18.4101665019989,False,,,38,21f01584,4ced51bd198c4a1eb77e303ee74cd5b8,2023-05-03_21-10-55,1683169855,743.6304225921631,827447,CTB455-Salmon,10.32.114.243,743.6304225921631,0,38,0.0029230117797851562
0.001859552226960659,0.8125,0.25,0.0012819041730836034,0.825249969959259,0.3658333420753479,18.49024486541748,False,,,39,21f01584,4ced51bd198c4a1eb77e303ee74cd5b8,2023-05-03_21-11-14,1683169874,762.1206674575806,827447,CTB455-Salmon,10.32.114.243,762.1206674575806,0,39,0.0029230117797851562
3.632644074968994e-05,0.875,0.875,4.67905992991291e-05,0.7673333287239075,0.9511666297912598,18.524661779403687,False,,,40,21f01584,4ced51bd198c4a1eb77e303ee74cd5b8,2023-05-03_21-11-32,1683169892,780.6453292369843,827447,CTB455-Salmon,10.32.114.243,780.6453292369843,0,40,0.0029230117797851562
0.00010522862430661917,0.5625,0.5625,0.00010285864118486643,0.6369166374206543,0.7566666603088379,18.46113920211792,False,,,41,21f01584,4ced51bd198c4a1eb77e303ee74cd5b8,2023-05-03_21-11-51,1683169911,799.1064684391022,827447,CTB455-Salmon,10.32.114.243,799.1064684391022,0,41,0.0029230117797851562
0.0004000751068815589,0.1875,0.6875,0.00032748389639891684,0.2711666524410248,0.6186666488647461,18.46078848838806,False,,,42,21f01584,4ced51bd198c4a1eb77e303ee74cd5b8,2023-05-03_21-12-09,1683169929,817.5672569274902,827447,CTB455-Salmon,10.32.114.243,817.5672569274902,0,42,0.0029230117797851562
7.515214383602142e-05,0.6875,0.625,0.0004886528477072716,0.6731666326522827,0.31558331847190857,18.42908239364624,False,,,43,21f01584,4ced51bd198c4a1eb77e303ee74cd5b8,2023-05-03_21-12-28,1683169948,835.9963393211365,827447,CTB455-Salmon,10.32.114.243,835.9963393211365,0,43,0.0029230117797851562
4.826418080483563e-05,0.8125,0.8125,6.761885742889717e-05,0.6929166316986084,0.9111666679382324,18.47268295288086,False,,,44,21f01584,4ced51bd198c4a1eb77e303ee74cd5b8,2023-05-03_21-12-46,1683169966,854.4690222740173,827447,CTB455-Salmon,10.32.114.243,854.4690222740173,0,44,0.0029230117797851562
0.00013750905054621398,0.75,0.375,0.00016620718815829605,0.871916651725769,0.5879999995231628,18.690298318862915,False,,,45,21f01584,4ced51bd198c4a1eb77e303ee74cd5b8,2023-05-03_21-13-05,1683169985,873.1593205928802,827447,CTB455-Salmon,10.32.114.243,873.1593205928802,0,45,0.0029230117797851562
0.0002466103178448975,0.8125,0.5625,0.0007830729591660202,0.7104166746139526,0.27408331632614136,18.540343046188354,False,,,46,21f01584,4ced51bd198c4a1eb77e303ee74cd5b8,2023-05-03_21-13-23,1683170003,891.6996636390686,827447,CTB455-Salmon,10.32.114.243,891.6996636390686,0,46,0.0029230117797851562
6.0758451581932604e-05,0.625,0.9375,0.00019922868523281068,0.5245833396911621,0.9649999737739563,18.430089712142944,False,,,47,21f01584,4ced51bd198c4a1eb77e303ee74cd5b8,2023-05-03_21-13-42,1683170022,910.1297533512115,827447,CTB455-Salmon,10.32.114.243,910.1297533512115,0,47,0.0029230117797851562
0.0001594904315425083,0.75,0.4375,0.0001747905189404264,0.7633333206176758,0.5285000205039978,18.466942071914673,False,,,48,21f01584,4ced51bd198c4a1eb77e303ee74cd5b8,2023-05-03_21-14-00,1683170040,928.5966954231262,827447,CTB455-Salmon,10.32.114.243,928.5966954231262,0,48,0.0029230117797851562
3.062160249100998e-05,0.875,1.0,4.776655987370759e-05,0.7639999985694885,0.9556666612625122,16.29974055290222,False,,,49,21f01584,4ced51bd198c4a1eb77e303ee74cd5b8,2023-05-03_21-14-17,1683170057,944.8964359760284,827447,CTB455-Salmon,10.32.114.243,944.8964359760284,0,49,0.0029230117797851562
0.00028302668943069875,0.8125,0.3125,0.0003465433546807617,0.7269999980926514,0.2934166491031647,15.948353052139282,False,,,50,21f01584,4ced51bd198c4a1eb77e303ee74cd5b8,2023-05-03_21-14-32,1683170072,960.8447890281677,827447,CTB455-Salmon,10.32.114.243,960.8447890281677,0,50,0.0029230117797851562
0.00038891570875421166,0.6875,0.4375,0.0006886531482450664,0.531083345413208,0.34375,17.565768480300903,False,,,51,21f01584,4ced51bd198c4a1eb77e303ee74cd5b8,2023-05-03_21-14-50,1683170090,978.4105575084686,827447,CTB455-Salmon,10.32.114.243,978.4105575084686,0,51,0.0029230117797851562
8.365917892660946e-05,0.75,0.625,0.0001678806875133887,0.922249972820282,0.42875000834465027,17.927943468093872,False,,,52,21f01584,4ced51bd198c4a1eb77e303ee74cd5b8,2023-05-03_21-15-08,1683170108,996.3385009765625,827447,CTB455-Salmon,10.32.114.243,996.3385009765625,0,52,0.0029230117797851562
4.588045703712851e-05,0.8125,1.0,8.181494195014238e-05,0.6292499899864197,0.9860000014305115,19.454787731170654,False,,,53,21f01584,4ced51bd198c4a1eb77e303ee74cd5b8,2023-05-03_21-15-27,1683170127,1015.7932887077332,827447,CTB455-Salmon,10.32.114.243,1015.7932887077332,0,53,0.0029230117797851562
9.819513070397079e-05,0.625,0.8125,0.000362393562681973,0.23516666889190674,0.8518333435058594,15.681648969650269,False,,,54,21f01584,4ced51bd198c4a1eb77e303ee74cd5b8,2023-05-03_21-15-43,1683170143,1031.4749376773834,827447,CTB455-Salmon,10.32.114.243,1031.4749376773834,0,54,0.0029230117797851562
4.9778456741478294e-05,0.75,0.875,6.88079308019951e-05,0.7064999938011169,0.8814166784286499,17.520066261291504,False,,,55,21f01584,4ced51bd198c4a1eb77e303ee74cd5b8,2023-05-03_21-16-01,1683170161,1048.995003938675,827447,CTB455-Salmon,10.32.114.243,1048.995003938675,0,55,0.0029230117797851562
3.3395768696209416e-05,0.9375,1.0,5.931259147473611e-05,0.7054166793823242,0.9913333058357239,18.55950117111206,False,,,56,21f01584,4ced51bd198c4a1eb77e303ee74cd5b8,2023-05-03_21-16-19,1683170179,1067.554505109787,827447,CTB455-Salmon,10.32.114.243,1067.554505109787,0,56,0.0029230117797851562
4.497058762353845e-05,0.9375,0.8125,4.677603646996431e-05,0.8224999904632568,0.9100832939147949,18.467162370681763,False,,,57,21f01584,4ced51bd198c4a1eb77e303ee74cd5b8,2023-05-03_21-16-38,1683170198,1086.0216674804688,827447,CTB455-Salmon,10.32.114.243,1086.0216674804688,0,57,0.0029230117797851562
0.000110933709947858,0.625,0.625,0.00020630125072784722,0.6893333196640015,0.3685833215713501,18.635375261306763,False,,,58,21f01584,4ced51bd198c4a1eb77e303ee74cd5b8,2023-05-03_21-16-56,1683170216,1104.6570427417755,827447,CTB455-Salmon,10.32.114.243,1104.6570427417755,0,58,0.0029230117797851562
5.111900100018829e-05,0.8125,0.9375,3.829039997071959e-05,0.7974166870117188,0.9854166507720947,18.398375272750854,False,,,59,21f01584,4ced51bd198c4a1eb77e303ee74cd5b8,2023-05-03_21-17-15,1683170235,1123.0554180145264,827447,CTB455-Salmon,10.32.114.243,1123.0554180145264,0,59,0.0029230117797851562
4.942047598888166e-05,0.9375,0.8125,3.4956807212438434e-05,0.8550000190734863,0.9543333053588867,18.547173023223877,False,,,60,21f01584,4ced51bd198c4a1eb77e303ee74cd5b8,2023-05-03_21-17-33,1683170253,1141.6025910377502,827447,CTB455-Salmon,10.32.114.243,1141.6025910377502,0,60,0.0029230117797851562
4.841160625801422e-05,0.875,0.8125,5.062759737484157e-05,0.734499990940094,0.9772499799728394,18.460505962371826,False,,,61,21f01584,4ced51bd198c4a1eb77e303ee74cd5b8,2023-05-03_21-17-52,1683170272,1160.063097000122,827447,CTB455-Salmon,10.32.114.243,1160.063097000122,0,61,0.0029230117797851562
3.6318422644399107e-05,0.8125,1.0,8.292818529298529e-05,0.6694999933242798,0.981583297252655,18.69981598854065,False,,,62,21f01584,4ced51bd198c4a1eb77e303ee74cd5b8,2023-05-03_21-18-10,1683170290,1178.7629129886627,827447,CTB455-Salmon,10.32.114.243,1178.7629129886627,0,62,0.0029230117797851562
4.185573197901249e-05,0.8125,1.0,3.1052757549332455e-05,0.8414166569709778,0.9925833344459534,18.603169918060303,False,,,63,21f01584,4ced51bd198c4a1eb77e303ee74cd5b8,2023-05-03_21-18-29,1683170309,1197.366082906723,827447,CTB455-Salmon,10.32.114.243,1197.366082906723,0,63,0.0029230117797851562
4.3208950955886394e-05,0.6875,1.0,3.511047543724999e-05,0.8159166574478149,0.9864999651908875,18.548794746398926,False,,,64,21f01584,4ced51bd198c4a1eb77e303ee74cd5b8,2023-05-03_21-18-48,1683170328,1215.914877653122,827447,CTB455-Salmon,10.32.114.243,1215.914877653122,0,64,0.0029230117797851562
3.47863242495805e-05,0.8125,1.0,2.559803397161886e-05,0.9478332996368408,0.9803333282470703,18.458967447280884,False,,,65,21f01584,4ced51bd198c4a1eb77e303ee74cd5b8,2023-05-03_21-19-06,1683170346,1234.3738451004028,827447,CTB455-Salmon,10.32.114.243,1234.3738451004028,0,65,0.0029230117797851562
9.09401715034619e-05,0.625,0.6875,3.152921635773964e-05,0.8267499804496765,0.9889166355133057,18.54366397857666,False,,,66,21f01584,4ced51bd198c4a1eb77e303ee74cd5b8,2023-05-03_21-19-25,1683170365,1252.9175090789795,827447,CTB455-Salmon,10.32.114.243,1252.9175090789795,0,66,0.0029230117797851562
2.3642225642106496e-05,0.9375,1.0,2.8860802558483556e-05,0.8697499632835388,0.9905833005905151,18.97497320175171,False,,,67,21f01584,4ced51bd198c4a1eb77e303ee74cd5b8,2023-05-03_21-19-44,1683170384,1271.8924822807312,827447,CTB455-Salmon,10.32.114.243,1271.8924822807312,0,67,0.0029230117797851562
0.00010254113294649869,0.8125,0.625,0.00031356472754850984,0.5713333487510681,0.5414999723434448,18.565330743789673,False,,,68,21f01584,4ced51bd198c4a1eb77e303ee74cd5b8,2023-05-03_21-20-02,1683170402,1290.4578130245209,827447,CTB455-Salmon,10.32.114.243,1290.4578130245209,0,68,0.0029230117797851562
0.0002995322865899652,0.4375,0.6875,0.00026352168060839176,0.5899166464805603,0.609416663646698,18.566311359405518,False,,,69,21f01584,4ced51bd198c4a1eb77e303ee74cd5b8,2023-05-03_21-20-21,1683170421,1309.0241243839264,827447,CTB455-Salmon,10.32.114.243,1309.0241243839264,0,69,0.0029230117797851562
2.946160930150654e-05,0.9375,0.9375,2.3346434318227693e-05,0.9155833125114441,0.9817500114440918,18.441317558288574,False,,,70,21f01584,4ced51bd198c4a1eb77e303ee74cd5b8,2023-05-03_21-20-39,1683170439,1327.465441942215,827447,CTB455-Salmon,10.32.114.243,1327.465441942215,0,70,0.0029230117797851562
2.704804137465544e-05,0.9375,1.0,2.5252171326428652e-05,0.875166654586792,0.9926666617393494,18.5151948928833,False,,,71,21f01584,4ced51bd198c4a1eb77e303ee74cd5b8,2023-05-03_21-20-58,1683170458,1345.9806368350983,827447,CTB455-Salmon,10.32.114.243,1345.9806368350983,0,71,0.0029230117797851562
4.5771106670144945e-05,0.75,1.0,2.627616049721837e-05,0.8832499980926514,0.9936666488647461,18.50461721420288,False,,,72,21f01584,4ced51bd198c4a1eb77e303ee74cd5b8,2023-05-03_21-21-16,1683170476,1364.4852540493011,827447,CTB455-Salmon,10.32.114.243,1364.4852540493011,0,72,0.0029230117797851562
3.174411540385336e-05,0.875,1.0,2.6257459467160515e-05,0.8689166307449341,0.9936666488647461,18.51645827293396,False,,,73,21f01584,4ced51bd198c4a1eb77e303ee74cd5b8,2023-05-03_21-21-35,1683170495,1383.001712322235,827447,CTB455-Salmon,10.32.114.243,1383.001712322235,0,73,0.0029230117797851562
3.189184644725174e-05,0.8125,1.0,3.529004970914684e-05,0.8082500100135803,0.9912499785423279,18.6062912940979,False,,,74,21f01584,4ced51bd198c4a1eb77e303ee74cd5b8,2023-05-03_21-21-53,1683170513,1401.608003616333,827447,CTB455-Salmon,10.32.114.243,1401.608003616333,0,74,0.0029230117797851562
7.973259926075116e-05,0.875,0.625,6.1012069636490196e-05,0.8040833473205566,0.8014166355133057,18.561134815216064,False,,,75,21f01584,4ced51bd198c4a1eb77e303ee74cd5b8,2023-05-03_21-22-12,1683170532,1420.169138431549,827447,CTB455-Salmon,10.32.114.243,1420.169138431549,0,75,0.0029230117797851562
5.4220043239183724e-05,1.0,0.75,5.793507443740964e-05,0.9758332967758179,0.6775833368301392,18.432364463806152,False,,,76,21f01584,4ced51bd198c4a1eb77e303ee74cd5b8,2023-05-03_21-22-30,1683170550,1438.6015028953552,827447,CTB455-Salmon,10.32.114.243,1438.6015028953552,0,76,0.0029230117797851562
2.3918264560052194e-05,0.9375,1.0,2.7257714464212768e-05,0.8497499823570251,0.9934166669845581,18.542960166931152,False,,,77,21f01584,4ced51bd198c4a1eb77e303ee74cd5b8,2023-05-03_21-22-49,1683170569,1457.1444630622864,827447,CTB455-Salmon,10.32.114.243,1457.1444630622864,0,77,0.0029230117797851562
0.00013204947754275054,0.9375,0.5,0.00022933323634788394,0.7640833258628845,0.4505833387374878,18.582011222839355,False,,,78,21f01584,4ced51bd198c4a1eb77e303ee74cd5b8,2023-05-03_21-23-07,1683170587,1475.7264742851257,827447,CTB455-Salmon,10.32.114.243,1475.7264742851257,0,78,0.0029230117797851562
0.0002129807835444808,0.6875,1.0,0.000584099383559078,0.4125833213329315,0.9946666359901428,18.472135066986084,False,,,79,21f01584,4ced51bd198c4a1eb77e303ee74cd5b8,2023-05-03_21-23-26,1683170606,1494.1986093521118,827447,CTB455-Salmon,10.32.114.243,1494.1986093521118,0,79,0.0029230117797851562
0.00024178637249860913,0.6875,0.375,0.00040848992648534477,0.512499988079071,0.24724999070167542,18.58550238609314,False,,,80,21f01584,4ced51bd198c4a1eb77e303ee74cd5b8,2023-05-03_21-23-44,1683170624,1512.784111738205,827447,CTB455-Salmon,10.32.114.243,1512.784111738205,0,80,0.0029230117797851562
4.376450669951737e-05,0.75,1.0,9.403251169715077e-05,0.5954166650772095,0.9952499866485596,18.67078161239624,False,,,81,21f01584,4ced51bd198c4a1eb77e303ee74cd5b8,2023-05-03_21-24-03,1683170643,1531.4548933506012,827447,CTB455-Salmon,10.32.114.243,1531.4548933506012,0,81,0.0029230117797851562
1.61617535923142e-05,1.0,1.0,3.488484799163416e-05,0.8420000076293945,0.9779166579246521,18.451097011566162,False,,,82,21f01584,4ced51bd198c4a1eb77e303ee74cd5b8,2023-05-03_21-24-22,1683170662,1549.9059903621674,827447,CTB455-Salmon,10.32.114.243,1549.9059903621674,0,82,0.0029230117797851562
6.140818732092157e-05,0.9375,0.625,3.535836367518641e-05,0.8897500038146973,0.9306666851043701,18.394084930419922,False,,,83,21f01584,4ced51bd198c4a1eb77e303ee74cd5b8,2023-05-03_21-24-40,1683170680,1568.3000752925873,827447,CTB455-Salmon,10.32.114.243,1568.3000752925873,0,83,0.0029230117797851562
0.00015209402772597969,0.5625,1.0,7.066913531161845e-05,0.5704166889190674,0.9952499866485596,18.523313999176025,False,,,84,21f01584,4ced51bd198c4a1eb77e303ee74cd5b8,2023-05-03_21-24-58,1683170698,1586.8233892917633,827447,CTB455-Salmon,10.32.114.243,1586.8233892917633,0,84,0.0029230117797851562
5.330143540049903e-05,0.8125,0.875,0.00013228831812739372,0.6241666674613953,0.768916666507721,18.450101375579834,False,,,85,21f01584,4ced51bd198c4a1eb77e303ee74cd5b8,2023-05-03_21-25-17,1683170717,1605.2734906673431,827447,CTB455-Salmon,10.32.114.243,1605.2734906673431,0,85,0.0029230117797851562
