train/loss,train/u_accuracy,train/v_accuracy,val/loss,val/u_accuracy,val/v_accuracy,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
19.23769760131836,0.0,0.0,18.547033309936523,0.0,0.0,40.547853231430054,False,,,1,11940ae4,9a95d6869b4140a6b098b83a1e6757c3,2023-07-07_22-43-35,1688791415,40.547853231430054,1968115,CTB455-Salmon,10.32.114.243,40.547853231430054,0,1,0.0025055408477783203
0.26387500762939453,0.0390625,0.046875,0.2904137969017029,0.019572805613279343,0.01836768537759781,8.893144130706787,False,,,2,11940ae4,9a95d6869b4140a6b098b83a1e6757c3,2023-07-07_22-43-43,1688791423,49.44099736213684,1968115,CTB455-Salmon,10.32.114.243,49.44099736213684,0,2,0.0025055408477783203
0.13414916396141052,0.046875,0.0078125,0.16101093590259552,0.025307511910796165,0.024642618373036385,8.002609252929688,False,,,3,11940ae4,9a95d6869b4140a6b098b83a1e6757c3,2023-07-07_22-43-51,1688791431,57.44360661506653,1968115,CTB455-Salmon,10.32.114.243,57.44360661506653,0,3,0.0025055408477783203
0.08593378961086273,0.03125,0.046875,0.10863702744245529,0.034574467688798904,0.024933509528636932,8.071857929229736,False,,,4,11940ae4,9a95d6869b4140a6b098b83a1e6757c3,2023-07-07_22-44-00,1688791440,65.51546454429626,1968115,CTB455-Salmon,10.32.114.243,65.51546454429626,0,4,0.0025055408477783203
0.06729009747505188,0.0859375,0.015625,0.08696941286325455,0.038813162595033646,0.02992021106183529,8.091777086257935,False,,,5,11940ae4,9a95d6869b4140a6b098b83a1e6757c3,2023-07-07_22-44-08,1688791448,73.6072416305542,1968115,CTB455-Salmon,10.32.114.243,73.6072416305542,0,5,0.0025055408477783203
0.056344352662563324,0.1015625,0.0546875,0.07343988120555878,0.04404919967055321,0.03091755136847496,8.078211307525635,False,,,6,11940ae4,9a95d6869b4140a6b098b83a1e6757c3,2023-07-07_22-44-16,1688791456,81.68545293807983,1968115,CTB455-Salmon,10.32.114.243,81.68545293807983,0,6,0.0025055408477783203
0.04520652815699577,0.1015625,0.0625,0.05957775190472603,0.04749833792448044,0.03257978707551956,8.002705335617065,False,,,7,11940ae4,9a95d6869b4140a6b098b83a1e6757c3,2023-07-07_22-44-24,1688791464,89.6881582736969,1968115,CTB455-Salmon,10.32.114.243,89.6881582736969,0,7,0.0025055408477783203
0.03341896831989288,0.09375,0.03125,0.04477731138467789,0.05730551853775978,0.0387716069817543,8.047638177871704,False,,,8,11940ae4,9a95d6869b4140a6b098b83a1e6757c3,2023-07-07_22-44-32,1688791472,97.7357964515686,1968115,CTB455-Salmon,10.32.114.243,97.7357964515686,0,8,0.0025055408477783203
0.022215090692043304,0.1171875,0.0625,0.03044854663312435,0.07230717688798904,0.047290556132793427,8.04698371887207,False,,,9,11940ae4,9a95d6869b4140a6b098b83a1e6757c3,2023-07-07_22-44-40,1688791480,105.78278017044067,1968115,CTB455-Salmon,10.32.114.243,105.78278017044067,0,9,0.0025055408477783203
0.013005910441279411,0.109375,0.0546875,0.018327610567212105,0.0959940105676651,0.06100398674607277,7.947389364242554,False,,,10,11940ae4,9a95d6869b4140a6b098b83a1e6757c3,2023-07-07_22-44-48,1688791488,113.73016953468323,1968115,CTB455-Salmon,10.32.114.243,113.73016953468323,0,10,0.0025055408477783203
0.006780513096600771,0.1171875,0.0859375,0.009756187908351421,0.1320229321718216,0.08614527434110641,8.066663980484009,False,,,11,11940ae4,9a95d6869b4140a6b098b83a1e6757c3,2023-07-07_22-44-56,1688791496,121.79683351516724,1968115,CTB455-Salmon,10.32.114.243,121.79683351516724,0,11,0.0025055408477783203
0.003531244583427906,0.2265625,0.078125,0.004960369318723679,0.15982380509376526,0.13090091943740845,8.073497533798218,False,,,12,11940ae4,9a95d6869b4140a6b098b83a1e6757c3,2023-07-07_22-45-04,1688791504,129.87033104896545,1968115,CTB455-Salmon,10.32.114.243,129.87033104896545,0,12,0.0025055408477783203
0.002240018453449011,0.1953125,0.1953125,0.0028935535810887814,0.18816488981246948,0.19851230084896088,7.97939395904541,False,,,13,11940ae4,9a95d6869b4140a6b098b83a1e6757c3,2023-07-07_22-45-12,1688791512,137.84972500801086,1968115,CTB455-Salmon,10.32.114.243,137.84972500801086,0,13,0.0025055408477783203
0.001733259530737996,0.2109375,0.1953125,0.0021072460804134607,0.2136801779270172,0.2627160847187042,8.025720596313477,False,,,14,11940ae4,9a95d6869b4140a6b098b83a1e6757c3,2023-07-07_22-45-20,1688791520,145.87544560432434,1968115,CTB455-Salmon,10.32.114.243,145.87544560432434,0,14,0.0025055408477783203
0.0014201856683939695,0.2734375,0.2890625,0.0017143002478405833,0.23745012283325195,0.30456283688545227,8.087260723114014,False,,,15,11940ae4,9a95d6869b4140a6b098b83a1e6757c3,2023-07-07_22-45-28,1688791528,153.96270632743835,1968115,CTB455-Salmon,10.32.114.243,153.96270632743835,0,15,0.0025055408477783203
0.0011948455357924104,0.3046875,0.3515625,0.001442988170310855,0.26354721188545227,0.3319481313228607,8.039422512054443,False,,,16,11940ae4,9a95d6869b4140a6b098b83a1e6757c3,2023-07-07_22-45-36,1688791536,162.0021288394928,1968115,CTB455-Salmon,10.32.114.243,162.0021288394928,0,16,0.0025055408477783203
